base_id,text,domain,intent,description,base_split
payment_pending_b031,"payment pending hai, kaafi der se payment processing mein hai; transaction abhi processing mein hai",Payments,payment_pending,Payment is pending,validation
payment_pending_b032,pls UPI ka status pending hai; payment pending dikh rahi hai; transaction kab complete hogi?,Payments,payment_pending,Payment is pending,train
payment_pending_b033,"payment processing mein atki hai, kaafi der se payment processing mein hai; kaafi der se payment processing mein hai?",Payments,payment_pending,Payment is pending,train
payment_pending_b034,"Payment fail nahi hui but complete bhi nahi, upi ka status pending hai; bank se response nahi aaya",Payments,payment_pending,Payment is pending,train
payment_pending_b035,"mujhe lagta hai, please pending payment check karo, kaafi der se payment processing mein hai; payment complete nahi hui par fail bhi nahi hai",Payments,payment_pending,Payment is pending,validation
payment_pending_b036,"transaction ka final status nahi aa raha, UPI ka status pending hai; UPI ka status pending hai",Payments,payment_pending,Payment is pending,train
payment_pending_b037,"pls payment pending hai, payment pending dikh rahi hai; transaction abhi processing mein hai",Payments,payment_pending,Payment is pending,validation
payment_pending_b038,payment complete nahi hui par fail bhi nahi hai; payment pending dikh rahi hai; transaction kab complete hogi??,Payments,payment_pending,Payment is pending,test
payment_pending_b039,"Payment processing mein atki hai, payment pending dikh rahi hai; kaafi der se payment processing mein hai",Payments,payment_pending,Payment is pending,train
payment_pending_b040,"mujhe lagta hai, payment fail nahi hui but complete bhi nahi, payment complete nahi hui par fail bhi nahi hai; bank se response nahi aaya",Payments,payment_pending,Payment is pending,train
payment_pending_b041,"please pending payment check karo, payment pending dikh rahi hai; payment complete nahi hui par fail bhi nahi hai",Payments,payment_pending,Payment is pending,train
payment_pending_b042,"pls transaction ka final status nahi aa raha, payment complete nahi hui par fail bhi nahi hai; UPI ka status pending hai",Payments,payment_pending,Payment is pending,train
payment_pending_b043,"payment pending hai, transaction abhi processing mein hai; transaction abhi processing mein hai?",Payments,payment_pending,Payment is pending,train
payment_pending_b044,Bank se response nahi aaya; payment pending dikh rahi hai; transaction kab complete hogi?,Payments,payment_pending,Payment is pending,train
payment_pending_b045,"mujhe lagta hai, payment processing mein atki hai, transaction abhi processing mein hai; kaafi der se payment processing mein hai",Payments,payment_pending,Payment is pending,test
payment_pending_b046,"payment fail nahi hui but complete bhi nahi, bank se response nahi aaya; bank se response nahi aaya",Payments,payment_pending,Payment is pending,train
payment_pending_b047,"pls please pending payment check karo, transaction abhi processing mein hai; payment complete nahi hui par fail bhi nahi hai",Payments,payment_pending,Payment is pending,train
payment_pending_b048,"transaction ka final status nahi aa raha, bank se response nahi aaya; UPI ka status pending hai?",Payments,payment_pending,Payment is pending,train
payment_pending_b049,"Payment pending hai, upi ka status pending hai; transaction abhi processing mein hai",Payments,payment_pending,Payment is pending,test
payment_pending_b050,"mujhe lagta hai, kaafi der se payment processing mein hai; payment pending dikh rahi hai; transaction kab complete hogi?",Payments,payment_pending,Payment is pending,test
payment_pending_b051,"payment processing mein atki hai, UPI ka status pending hai; kaafi der se payment processing mein hai",Payments,payment_pending,Payment is pending,train
payment_pending_b052,"pls payment fail nahi hui but complete bhi nahi, kaafi der se payment processing mein hai; bank se response nahi aaya",Payments,payment_pending,Payment is pending,train
payment_pending_b053,"please pending payment check karo, UPI ka status pending hai; payment complete nahi hui par fail bhi nahi hai?",Payments,payment_pending,Payment is pending,train
payment_pending_b054,"Transaction ka final status nahi aa raha, kaafi der se payment processing mein hai; upi ka status pending hai",Payments,payment_pending,Payment is pending,test
payment_pending_b055,"mujhe lagta hai, payment pending hai, payment complete nahi hui par fail bhi nahi hai; transaction abhi processing mein hai",Payments,payment_pending,Payment is pending,train
payment_pending_b056,payment pending dikh rahi hai; payment pending dikh rahi hai; transaction kab complete hogi?,Payments,payment_pending,Payment is pending,validation
payment_pending_b057,"pls payment processing mein atki hai, payment complete nahi hui par fail bhi nahi hai; kaafi der se payment processing mein hai",Payments,payment_pending,Payment is pending,validation
payment_pending_b058,"payment fail nahi hui but complete bhi nahi, payment pending dikh rahi hai; bank se response nahi aaya?",Payments,payment_pending,Payment is pending,validation
payment_pending_b059,"Please pending payment check karo, payment complete nahi hui par fail bhi nahi hai; payment complete nahi hui par fail bhi nahi hai",Payments,payment_pending,Payment is pending,train
payment_pending_b060,"mujhe lagta hai, transaction ka final status nahi aa raha, payment pending dikh rahi hai; UPI ka status pending hai",Payments,payment_pending,Payment is pending,train
wrong_charge_b001,mujhe galat amount charge hua: expected se zyada charge hua,Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b002,"pls charged amount expected nahi hai, discount apply nahi hua",Payments,wrong_charge,A charge/amount is incorrect,test
wrong_charge_b003,bill/statement mein issue hai kyunki expected se zyada charge hua?,Payments,wrong_charge,A charge/amount is incorrect,validation
wrong_charge_b004,Payment ho gayi par amount mismatch hai; discount apply nahi hua,Payments,wrong_charge,A charge/amount is incorrect,validation
wrong_charge_b005,"mujhe lagta hai, please extra/wrong charge check karo, expected se zyada charge hua",Payments,wrong_charge,A charge/amount is incorrect,validation
wrong_charge_b006,"checkout par kuch aur tha, charge kuch aur hua: discount apply nahi hua",Payments,wrong_charge,A charge/amount is incorrect,test
wrong_charge_b007,pls mujhe galat amount charge hua: bill mein amount galat hai,Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b008,"charged amount expected nahi hai, mere card par wrong amount debit hua?",Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b009,Bill/statement mein issue hai kyunki bill mein amount galat hai,Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b010,"mujhe lagta hai, payment ho gayi par amount mismatch hai; mere card par wrong amount debit hua",Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b011,"please extra/wrong charge check karo, bill mein amount galat hai",Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b012,"pls checkout par kuch aur tha, charge kuch aur hua: mere card par wrong amount debit hua",Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b013,mujhe galat amount charge hua: extra fee lag gayi?,Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b014,"Charged amount expected nahi hai, checkout amount aur charged amount alag hai",Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b015,"mujhe lagta hai, bill/statement mein issue hai kyunki extra fee lag gayi",Payments,wrong_charge,A charge/amount is incorrect,validation
wrong_charge_b016,payment ho gayi par amount mismatch hai; checkout amount aur charged amount alag hai,Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b017,"pls please extra/wrong charge check karo, extra fee lag gayi",Payments,wrong_charge,A charge/amount is incorrect,test
wrong_charge_b018,"checkout par kuch aur tha, charge kuch aur hua: checkout amount aur charged amount alag hai?",Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b019,Mujhe galat amount charge hua: discount apply nahi hua,Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b020,"mujhe lagta hai, charged amount expected nahi hai, expected se zyada charge hua",Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b021,bill/statement mein issue hai kyunki discount apply nahi hua,Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b022,pls payment ho gayi par amount mismatch hai; expected se zyada charge hua,Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b023,"please extra/wrong charge check karo, discount apply nahi hua?",Payments,wrong_charge,A charge/amount is incorrect,validation
wrong_charge_b024,"Checkout par kuch aur tha, charge kuch aur hua: expected se zyada charge hua",Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b025,"mujhe lagta hai, mujhe galat amount charge hua: mere card par wrong amount debit hua",Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b026,"charged amount expected nahi hai, bill mein amount galat hai",Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b027,pls bill/statement mein issue hai kyunki mere card par wrong amount debit hua,Payments,wrong_charge,A charge/amount is incorrect,test
wrong_charge_b028,payment ho gayi par amount mismatch hai; bill mein amount galat hai?,Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b029,"Please extra/wrong charge check karo, mere card par wrong amount debit hua",Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b030,"mujhe lagta hai, checkout par kuch aur tha, charge kuch aur hua: bill mein amount galat hai",Payments,wrong_charge,A charge/amount is incorrect,train
wrong_charge_b031,mujhe galat amount charge hua: checkout amount aur charged amount alag hai; bill mein amount galat hai,Payments,wrong_charge,A charge/amount is incorrect,test
wrong_charge_b032,"pls charged amount expected nahi hai, extra fee lag gayi; expected se zyada charge hua",Payments,wrong_charge,A charge/amount is incorrect,train
